Year,Month,Day,Transect,Site,Patch_ID,PLANT,Floral_Abundance,Notes,,
2024,4,30,2,South_Goatgrass,SG1,CADE,1,,,
2024,4,30,2,South_Goatgrass,SG1,PLER,10,,,
2024,4,30,2,South_Goatgrass,SG1,DEVA,2,,,
2024,4,30,2,South_Goatgrass,SG1,ACMO,10,,,
2024,4,30,1,Goatgrass,GG1,TRER,200,,,
2024,4,30,1,Goatgrass,GG1,SIBE,100,,,
2024,4,30,1,Goatgrass,GG1,LACA,100000,,,
2024,4,30,1,Goatgrass,GG1,TRFU,1000,,,
2024,4,30,1,Goatgrass,GG1,VIVI,1000,300 in transect,,
2024,4,30,1,Goatgrass,GG1,WYAN,10,,,
2024,4,30,1,Goatgrass,GG1,DEVA,30,,,
2024,4,30,1,Goatgrass,GG1,CADE,1,,,
2024,4,30,1,Goatgrass,GG1,MICA,100,,,
2024,4,30,1,Goatgrass,GG1,ACMO,200,,,
2024,4,30,1,Goatgrass,GG1,ANFI,500,,,
2024,4,30,1,Goatgrass,GG1,PLER,50,,,
2024,4,30,1,Goatgrass,GG1,CARU,30,,,
2024,4,30,1,Goatgrass,GG1,RACA,20,,,
2024,4,30,1,Goatgrass,GG1,LACH,8,,,
2024,4,30,1,Goatgrass,GG1,LUMI,2,,,
2024,4,30,1,Goatgrass,GG1,LEBI,500,,,
2024,4,30,1,Goatgrass,GG1,AMME,6,,,
2024,4,30,1,Goatgrass,GG1,VISA,4,,,
2024,4,30,1,Goatgrass,GG1,TRLA,30,,,
2024,4,30,1,Goatgrass,GG1,TRBI,4,,,
2024,4,30,1,Coyote,C1,EUSP,NA,,,
2024,4,30,1,Coyote,C1,VIVI,1000,,,
2024,4,30,1,Coyote,C1,TRFU,100,,,
2024,4,30,1,Coyote,C1,euro_buttercup,200,,,
2024,4,30,1,Coyote,C1,MEPO,20,,,
2024,4,30,1,Coyote,C1,DEVA,20,,,
2024,4,30,1,Coyote,C1,ANAR,50,,,
2024,4,30,1,Coyote,C1,ERCI,1,,,
2024,4,30,1,Coyote,C1,LUBI,2,,,
2024,4,30,1,Coyote,C1,TRBI,2,,,
2024,4,30,2,Coyote,C1,VIVI,10000,,,
2024,4,30,2,Coyote,C1,TRFU,60,,,
2024,4,30,2,Coyote,C1,ASBR,10,,,
2024,4,30,2,Coyote,C1,PLER,50,,,
2024,4,30,2,Coyote,C1,yellow_lomatium,20,,,
2024,4,30,2,Coyote,C1,LUMI,30,,,
2024,4,30,2,Coyote,C1,LACA,20,,,
2024,4,30,2,Coyote,C1,DEVA,50,,,
2024,4,30,2,Coyote,C1,euro_buttercup,50,,,
2024,4,30,2,Coyote,C1,CARU,1,,,
2024,4,30,2,Coyote,C1,SIBE,200,,,
2024,4,30,2,Coyote,C1,EUSP,1000,,,
2024,4,30,2,Coyote,C1,ERGU,5,,,
2024,5,2,1,Coyote,C1,TRFU,80,,,
2024,5,2,1,Coyote,C1,VIVI,1000,,,
2024,5,2,1,Coyote,C1,EUSP,1200,,,
2024,5,2,1,Coyote,C1,ACMO,201,,,
2024,5,2,1,Coyote,C1,LUBI,8,,,
2024,5,2,1,Coyote,C1,MIDO,7,,,
2024,5,2,1,Coyote,C1,ERCI,47,,,
2024,5,2,1,Coyote,C1,PLER,241,,,
2024,5,2,1,Coyote,C1,MEPO,91,,,
2024,5,2,1,Coyote,C1,DEVA,129,,,
2024,5,2,1,Coyote,C1,ERGU,12,,,
2024,5,2,1,Coyote,C1,RACA,134,,,
2024,5,2,1,Coyote,C1,TRBI,78,,,
2024,5,2,1,Coyote,C1,ANAR,20,,,
2024,5,2,1,Coyote,C1,CARU,26,,,
2024,5,2,1,Coyote,C1,MEIN,10,,,
2024,5,2,1,Coyote,C1,SOAS,1,,,
2024,5,2,1,Coyote,C1,TRHI,4,,,
2024,5,2,1,Coyote,C1,LACA,43,,,
2024,5,2,1,Coyote,C1,DICA,3,,,
2024,5,2,1,Coyote,C1,CADE,2,,,
2024,5,2,1,Coyote,C1,TEGR,2,hill suncup,,
2024,5,2,1,Coyote,C1,LACA,2,,,
2024,5,2,2,Coyote,C1,TRFU,60,,,
2024,5,2,2,Coyote,C1,VIVI,10000,,,
2024,5,2,2,Coyote,C1,EUSP,600,,,
2024,5,2,2,Coyote,C1,LACA,336,,,
2024,5,2,2,Coyote,C1,MEPO,24,,,
2024,5,2,2,Coyote,C1,ASBR,6,,,
2024,5,2,2,Coyote,C1,LUMI,70,,,
2024,5,2,2,Coyote,C1,PLER,91,,,
2024,5,2,2,Coyote,C1,DEVA,63,,,
2024,5,2,2,Coyote,C1,yellow_lomatium,21,,,
2024,5,2,2,Coyote,C1,Euro_buttercup,135,,,
2024,5,2,2,Coyote,C1,TRBI,7,,,
2024,5,2,2,Coyote,C1,SIBE,51,,,
2024,5,2,2,Coyote,C1,ERCI,6,,,
2024,5,2,2,Coyote,C1,VISA,8,,,
2024,5,2,2,Coyote,C1,CARU,5,,,
2024,5,2,2,Coyote,C1,ANAR,2,,,
2024,5,2,2,Coyote,C1,ACMO,4,,,
2024,5,2,2,Coyote,C1,ERGU,4,,,
2024,5,10,1,Aikawa,AI,TRFU,4,,,
2024,5,10,1,Aikawa,AI,VIVI,500,,,
2024,5,10,1,Aikawa,AI,AGHE,1,,,
2024,5,11,1,Aikawa,AI,VIVI,400,,,
2024,5,11,1,Aikawa,AI,TRFU,10,,,
2024,5,11,1,Aikawa,AI,AGHE,4,,,
2024,5,11,2,Aikawa,AI,VIVI,10,,,
2024,5,11,2,Aikawa,AI,TRFU,31,,,
2024,5,11,2,Aikawa,AI,Sidalcea,20,,,
2024,5,11,2,Aikawa,AI,WYAN,100,,,
2024,5,11,2,Aikawa,AI,AGHE,20,,,
2024,5,11,2,Aikawa,AI,MICA,100,,,
2024,5,11,2,Aikawa,AI,TRHI,20,,,
2024,5,11,2,Aikawa,AI,RACA,6,,,
2024,5,11,2,Aikawa,AI,ACMO,4,,,
2024,5,11,2,Aikawa,AI,CASU,1,photo,,
2024,5,11,2,Aikawa,AI,DEVA,80,,,
2024,5,11,2,Aikawa,AI,COSP,20,,,
2024,5,11,2,Aikawa,AI,LACA,40,,,
2024,5,11,2,Aikawa,AI,pinkball,20,,,
2024,5,11,2,Aikawa,AI,MEIN,20,,,
2024,5,11,2,Aikawa,AI,EUSP,10,,,
2024,5,11,2,Aikawa,AI,ERGU,2,,,
2024,5,2,2,Coyote,C1,TRFU,60,,,
2024,5,2,2,Coyote,C1,VIVI,10000,,,
2024,4,24,1,South_Goatgrass,SG1,CADE,15,,,
2024,4,30,1,Anu_1,A1,TRFU,100,mostly pink/dry,,
2024,4,30,1,Anu_1,A1,RACA,30,,,
2024,4,30,1,Anu_1,A1,VIVI,5000,,,
2024,4,30,1,Anu_1,A1,LACA,100,,,
2024,4,30,1,Anu_1,A1,DICA,1,,,
2024,4,30,1,Anu_1,A1,ACWR,2,,,
2024,4,30,1,Anu_1,A1,COSP,10,,,
2024,4,30,1,Anu_1,A1,MICA,300,,,
2024,4,30,1,Anu_1,A1,LIDI,10,,,
2024,4,30,1,Anu_1,A1,LUBI,3,,,
2024,4,30,1,Anu_1,A1,AGHE,3,,,
2024,4,30,1,Anu_1,A1,MIDO,1,,,
2024,4,30,1,Anu_1,A1,CARU,1,,,
2024,4,30,1,Anu_1,A1,Allium,2,,,
2024,4,30,1,Anu_1,A1,ACMO,10,,,
2024,4,30,1,Anu_1,A1,PLER,50,,,
2024,4,30,1,Anu_1,A1,PLNO,30,,,
2024,4,30,1,Anu_1,A1,GITR,20,,,
,,4/20/2024,1,Quarry,Q3,TRFU,60,,,
,,4/20/2024,1,Quarry,Q3,VIVI,1000,,,
,,4/20/2024,1,Quarry,Q3,PLER,200,,,
,,4/20/2024,1,Quarry,Q3,DICA,4,,,
,,4/20/2024,1,Quarry,Q3,AGHE,1,,,
,,4/20/2024,1,Quarry,Q3,LUSU,2,,,
,,4/20/2024,1,Quarry,Q3,CARU,12,,,
,,4/20/2024,1,Quarry,Q3,ERCI,111,,,
,,4/20/2024,1,Quarry,Q4,TRFU,150,,,
,,4/20/2024,1,Quarry,Q4,VIVI,500,,,
,,4/20/2024,1,Quarry,Q4,ERCI,23,,,
,,4/20/2024,1,Quarry,Q4,PLER,100,,,
,,4/20/2024,1,Quarry,Q4,MIDO,1,,,
,,4/20/2024,1,Quarry,Q4,LUHI,11,,,
,,4/20/2024,1,Quarry,Q4,AGHE,5,,,
,,4/20/2024,1,Quarry,Q4,MEPO,2,,,
,,4/20/2024,1,Quarry,Q4,DICA,4,,,
,,4/20/2024,1,Quarry,Q4,TRHI,3,,,
,,4/20/2024,2,Quarry,Q4,TRFU,22,esca closed,,
,,4/20/2024,2,Quarry,Q4,ERCI,20,,,
,,4/20/2024,2,Quarry,Q4,MEPO,1,,,
,,4/20/2024,2,Quarry,Q4,LUSU,1,,,
,,4/20/2024,1,Quarry,Q5,TRFU,100,,,
,,4/20/2024,1,Quarry,Q5,VIVI,12,,,
,,4/20/2024,1,Quarry,Q5,AGHE,200,,,
,,4/20/2024,1,Quarry,Q5,DICA,50,,,
,,4/20/2024,1,Quarry,Q5,LACA,50,,,
,,4/20/2024,1,Quarry,Q5,LUSU,1111,,,
,,4/20/2024,1,Quarry,Q5,LUBI,1111,,,
,,4/20/2024,1,Quarry,Q5,TRHI,1,,,
,,4/20/2024,2,Quarry,Q5,TRFU,200,,,
,,4/20/2024,2,Quarry,Q5,AGHE,600,,,
,,4/20/2024,2,Quarry,Q5,DICA,100,,,
,,4/20/2024,2,Quarry,Q5,LACA,100,,,
,,4/20/2024,2,Quarry,Q5,MIDO,1000,,,
,,4/20/2024,2,Quarry,Q5,CARU,1130,,,
,,4/20/2024,3,Quarry,Q5,TRFU,100,,,
,,4/20/2024,3,Quarry,Q5,VIVI,30,,,
,,4/20/2024,3,Quarry,Q5,DICA,80,,,
,,4/20/2024,3,Quarry,Q5,MIDO,100,,,
,,4/20/2024,3,Quarry,Q5,ANFI,100,,,
,,4/20/2024,3,Quarry,Q5,LACA,200,,,
,,4/20/2024,3,Quarry,Q5,AGHE,200,,,
,,4/24/2024,1,Coyote,C1,TRFU,200,,,
,,4/24/2024,1,Coyote,C1,VIVI,1000,,,
,,4/24/2024,1,Coyote,C1,LUBI,160,,,
,,4/24/2024,1,Coyote,C1,ACMO,111,,,
,,4/24/2024,1,Coyote,C1,EUSP,400,,,
,,4/24/2024,1,Coyote,C1,ERCI,241,,,
,,4/24/2024,1,Coyote,C1,PLER,715,,,
,,4/24/2024,1,Coyote,C1,MEPO,52,,,
,,4/24/2024,1,Coyote,C1,RACA,131,,,
,,4/24/2024,1,Coyote,C1,Round White Flower,12,,,
,,4/24/2024,1,Coyote,C1,LACH,1,,,
,,4/24/2024,1,Coyote,C1,DEVA,80,,,
,,4/24/2024,1,Coyote,C1,NIPE,75,,,
,,4/24/2024,1,Coyote,C1,TRBI,31,,,
,,4/24/2024,1,Coyote,C1,TRDU,9,,,
,,4/24/2024,1,Coyote,C1,MIDO,54,,,
,,4/24/2024,1,Coyote,C1,4 Petal Yellow,2,Low to ground,,
,,4/24/2024,1,Coyote,C1,MICA,2,,,
,,4/24/2024,1,Coyote,C1,ERGU,1,,,
,,4/24/2024,1,Coyote,C1,LACA,69,,,
,,4/24/2024,1,Coyote,C1,CADE,9,,,
,,4/24/2024,1,Coyote,C1,ASGA,136,,,
,,4/24/2024,2,Coyote,C1,TRFU,100,,,
,,4/24/2024,2,Coyote,C1,VIVI,2000,,,
,,4/24/2024,2,Coyote,C1,DEVA,27,,,
,,4/24/2024,2,Coyote,C1,ASGA,10,,,
,,4/24/2024,2,Coyote,C1,RACA,203,,,
,,4/24/2024,2,Coyote,C1,LACA,8,,,
,,4/24/2024,2,Coyote,C1,Yellow Biscuit Root,3,,,
,,4/24/2024,2,Coyote,C1,EUSP,300,,,
,,4/24/2024,2,Coyote,C1,ERCI,2,,,
,,4/24/2024,2,Coyote,C1,LUBI,13,,,
,,4/24/2024,2,Coyote,C1,DICA,1,,,
,,4/24/2024,2,Coyote,C1,PLER,30,,,
,,4/24/2024,2,Coyote,C1,ACMO,1,,,
,,4/25/2024,1,Coyote,C1,TRFU,200,,,
,,4/25/2024,1,Coyote,C1,VIVI,500,,,
,,4/25/2024,1,Coyote,C1,DEVA,72,,,
,,4/25/2024,1,Coyote,C1,PLER,535,,,
,,4/25/2024,1,Coyote,C1,ACMO,105,,,
,,4/25/2024,1,Coyote,C1,EUSP,1550,,,
,,4/25/2024,1,Coyote,C1,MEPO,34,,,
,,4/25/2024,1,Coyote,C1,LUBI,11,,,
,,4/25/2024,1,Coyote,C1,TRBI,17,,,
,,4/25/2024,1,Coyote,C1,ERCI,5,,,
,,4/25/2024,1,Coyote,C1,RACA,58,,,
,,4/25/2024,1,Coyote,C1,VIDO,3,,,
,,4/25/2024,1,Coyote,C1,ACWR,22,,,
,,4/25/2024,1,Coyote,C1,LACA,51,,,
,,4/25/2024,1,Coyote,C1,DICA,6,,,
,,4/25/2024,1,Coyote,C1,TRHI,2,,,
,,4/25/2024,2,Coyote,C1,TRFU,80,,,
,,4/25/2024,2,Coyote,C1,VIVI,2000,,,
,,4/25/2024,2,Coyote,C1,DEVA,21,,,
,,4/25/2024,2,Coyote,C1,PLER,267,,,
,,4/25/2024,2,Coyote,C1,ACMO,5,,,
,,4/25/2024,2,Coyote,C1,EUSP,357,,,
,,4/25/2024,2,Coyote,C1,MEPO,1,,,
,,4/25/2024,2,Coyote,C1,LUBI,21,,,
,,4/25/2024,2,Coyote,C1,TRBI,5,,,
,,4/25/2024,2,Coyote,C1,RACA,131,,,
,,4/25/2024,2,Coyote,C1,ACWR,26,,,
,,4/25/2024,2,Coyote,C1,LACA,119,,,
,,4/25/2024,2,Coyote,C1,DICA,1,,,
,,4/25/2024,2,Coyote,C1,TRHI,2,,,
,,4/25/2024,2,Coyote,C1,SIBE,43,,,
,,4/25/2024,2,Coyote,C1,MEPO,1,,,
,,4/25/2024,2,Coyote,C1,NEPE,30,,,
,,4/25/2024,2,Coyote,C1,Yellow Lomatian,5,,,
,,4/25/2024,2,Coyote,C1,ASGP,15,,,
,,4/25/2024,1,Felch,F1,TRFU,300,,,
,,4/25/2024,1,Felch,F1,VIVI,3000,,,
,,4/25/2024,1,Felch,F1,PDICA,1,,,
,,4/25/2024,1,Felch,F1,TRHI,7,,,
,,4/25/2024,1,Felch,F1,LACA,305,,,
,,4/25/2024,1,Felch,F1,GITR,100,,,
,,4/25/2024,1,Felch,F1,CADE,10,,,
,,4/25/2024,1,Felch,F1,ACMO,1,,,
,,4/25/2024,1,Felch,F1,RILE,1,,,
,,4/25/2024,1,Felch,F1,MEPO,3470,,,
,,4/25/2024,1,Felch,F1,CAME,10,,,
,,4/25/2024,1,Felch,F1,EUSP,315,,,
,,4/25/2024,1,Felch,F1,LUBI,40,,,
,,4/25/2024,1,Felch,F1,ERCI,1,,,
,,4/25/2024,1,Felch,F1,GEDI,276,,,
,,4/25/2024,1,Anu,A1,TRFU,700,,,
,,4/25/2024,1,Anu,A1,VIVI,1000,,,
,,4/25/2024,1,Anu,A1,LUBI,21,,,
,,4/25/2024,1,Anu,A1,VIDO,14,,,
,,4/25/2024,1,Anu,A1,TRWI,2,,,
,,4/25/2024,1,Anu,A1,LACA,885,,,
,,4/25/2024,1,Anu,A1,TRBI,1,,,
,,4/25/2024,1,Anu,A1,PLER,270,,,
,,4/25/2024,1,Anu,A1,MICA,695,,,
,,4/25/2024,1,Anu,A1,LIDI,20,,,
,,4/25/2024,1,Anu,A1,ASGA,1,,,
,,4/25/2024,1,Anu,A1,CADE,1,,,
,,4/25/2024,1,Anu,A1,RACA,8,,,
,,4/25/2024,1,Anu,A1,DICA,26,,,
,,4/25/2024,1,Anu,A1,ERCI,3,,,
,,4/25/2024,1,Anu,A1,ACWR,7,,,
,,4/25/2024,1,Anu,A1,LOHO,2,,,
,,4/25/2024,1,Anu,A1,Alium,50,,,
,,4/25/2024,1,Anu,A1,FRPV,1,,,
,,4/25/2024,1,Anu,A1,COSP,35,,,
,,4/25/2024,1,Anu,A2,TRFU,2000,,,
,,4/25/2024,1,Anu,A2,VIVI,500,,,
,,4/25/2024,1,Anu,A2,CARU,22,,,
,,4/25/2024,1,Anu,A2,AGHE,24,,,
,,4/25/2024,1,Anu,A2,LACA,1700,,,
,,4/25/2024,1,Anu,A2,MIDO,4,,,
,,4/25/2024,1,Anu,A2,TRBI,90,,,
,,4/25/2024,1,Anu,A2,TRLA,252,,,
,,4/25/2024,1,Anu,A2,LUBI,24,,,
,,4/25/2024,1,Anu,A2,RACA,21,,,
,,4/25/2024,1,Anu,A2,ACMO,54,,,
,,4/25/2024,1,Anu,A2,PLER,170,,,
,,4/25/2024,1,Anu,A2,COSP,11,,,
,,4/25/2024,1,Anu,A3,TRFU,5000,,,
,,4/25/2024,1,Anu,A3,VIVI,200,,,
,,4/25/2024,1,Anu,A3,TRLA,690,,,
,,4/25/2024,1,Anu,A3,RACA,15,,,
,,4/25/2024,1,Anu,A3,SIBE,3,,,
,,4/25/2024,1,Anu,A3,TRBI,126,,,
,,4/25/2024,1,Anu,A3,LACA,650,,,
,,4/25/2024,1,Anu,A3,ACMO,40,,,
,,4/25/2024,1,Anu,A3,PLER,500,,,
,,4/25/2024,1,Anu,A4,TRFU,10000,,,
,,4/25/2024,1,Anu,A4,VIVI,600,,,
,,4/25/2024,1,Anu,A4,CARU,124,,,
,,4/25/2024,1,Anu,A4,LACA,7740,,,
,,4/25/2024,1,Anu,A4,LOHO,13,,,
,,4/25/2024,1,Anu,A4,MIDO,173,,,
,,4/25/2024,1,Anu,A4,CADE,1,,,
,,4/25/2024,1,Anu,A4,ACWR,11,,,
,,4/25/2024,1,Anu,A4,PLER,460,,,
,,4/25/2024,1,Anu,A4,DICA,27,,,
,,4/25/2024,1,Anu,A4,RACA,34,,,
,,4/25/2024,1,Anu,A4,TRLA,456,,,
,,4/25/2024,1,Anu,A4,LUBI,6,,,
,,4/25/2024,1,Anu,A4,Alium,12,,,
,,4/25/2024,1,Anu,A4,ACMO,36,,,
,,4/25/2024,2,Anu,A4,TRFU,3000,,,
,,4/25/2024,2,Anu,A4,VIVI,600,,,
,,4/25/2024,2,Anu,A4,LUBI,10,,,
,,4/25/2024,2,Anu,A4,MICA,2050,,,
,,4/25/2024,2,Anu,A4,LIDI,2,,,
,,4/25/2024,2,Anu,A4,PLER,5210,,,
,,4/25/2024,2,Anu,A4,DICI,21,,,
,,4/25/2024,2,Anu,A4,LACA,39600,,,
,,4/25/2024,2,Anu,A4,COSP,15,,,
,,4/25/2024,2,Anu,A4,ACMO,12,,,
,,4/25/2024,2,Anu,A4,ANFI,300,,,
,,4/25/2024,2,Anu,A4,Alium,14,,,
,,4/25/2024,2,Anu,A4,EUSP,40,,,
,,4/25/2024,2,Anu,A4,TRBI,60,,,
,,4/25/2024,2,Anu,A4,LOHO,16,,,
,,4/25/2024,2,Anu,A4,VIDO,12,,,
,,4/25/2024,2,Anu,A4,CARU,4,,,
,,4/25/2024,2,Anu,A4,TRLA,2,,,
,,4/25/2024,2,Anu,A4,LIBI,2,,,
,,4/25/2024,2,Anu,A4,ACWR,3,,,
