Year,Month,Day,StartTime,StopTime,Transect_ID,Site,Patch_ID,Plant_Species,Floral_Abundance ,,
2022,7,18,8_06,8_51,1,Aikawa,S_main,snap,1000,,
2022,7,13,8_31,9_13,1,Bertha,S1,snap,20,,
2022,7,13,1_11,1_45,1,Aikawa,,snap,200,,
2022,7,11,10_47,11_26,1,Quarry,Q3_main,snap,20,,
2022,7,16,8_55,9_41,1,Lower_Banana,S1,snap,1,,
2022,7,16,10_13,10_51,1,Banana,S1,snap,100,,
2022,7,8,8_09,8_52,1,Aikawa,A1,snap,300,,
2022,7,8,10_53,11_40,1,Banana,S1,snap,100,,
2022,7,6,12_21,12_53,1,Aikawa,A1,snap,100,,
2022,7,6,9_10,10_10,1,Banana,S1,snap,50,,
2022,7,6,9_10,10_10,1,Banana,S2,snap,5,,
2022,7,31,10_42,11_12,1,Aikawa,,snap,100,,
2022,7,29,7_44,8_05,1,Banana,S1,snap,5,,
2022,7,29,9_39,10_08,1,Pond,S1,snap,6,,
2022,7,29,11_05,11_35,1,Aikawa,,snap,200,,
2022,7,21,9_14,9_56,1,Aikawa,,snap,400,,
2022,7,22,11_59,12_31,1,Aikawa,,snap,500,,
2022,7,23,8_04,8_47,1,Lower_Banana,S1,snap,2,,
2022,7,23,9_14,9_32,1,Banana,S1,snap,50,,
2022,7,25,10_11,10_42,1,Aikawa,,snap,300,,
2022,7,26,9_04,9_28,1,Banana,S1,snap,2,,
2022,7,27,11_35,12_06,1,Aikawa,,snap,100,,
2022,7,28,9_33,9_56,1,Banana,S1,snap,2,,
2022,7,28,9_33,9_56,1,Banana,S2,snap,2,,
2022,7,7,1_52,2_32,1,Pond,,tall_fuzzy_white,11,,
2022,7,8,8_09,8_52,1,Aikawa,A1,tall_fuzzy_white,2,,
2022,7,31,12_20,1_00,1,Vineyard,,tall_fuzzy_white,8,,
2022,7,31,11_40,12_11,1,Pond,,tall_fuzzy_white,8,,
2022,7,31,10_42,11_12,1,Aikawa,,tall_fuzzy_white,1,,
2022,7,29,8_46,9_18,1,Vineyard,,tall_fuzzy_white,8,,
2022,7,21,9_14,9_56,1,Aikawa,,tall_fuzzy_white,4,,
2022,7,22,11_59,12_31,1,Aikawa,,tall_fuzzy_white,4,,
2022,7,25,7_56,8_35,1,Vineyard,,tall_fuzzy_white,6,,
2022,7,25,8_43,9_18,1,Pond,,tall_fuzzy_white,2,,
2022,7,25,10_11,10_42,1,Aikawa,,tall_fuzzy_white,2,,
2022,7,28,10_37,11_23,1,Vineyard,,tall_fuzzy_white,8,leatheroot dried,
2022,7,11,10_47,11_26,1,Quarry,Q3_main,Toyon,1,,
2022,7,16,10_13,10_51,1,Banana,S2,Toyon,2,,
2022,7,7,12_48,1_42,1,Vineyard,S1,Toyon,2,,
2022,7,6,9_10,10_10,1,Banana,S2,Toyon,2,,
2022,7,4,3_07,3_24,2,Quarry,QS2,TRLA,5,,
2022,7,5,4_18,4_49,1,Vineyard,,TRLA,6,,
2022,7,19,9_10,9_40,1,Banana_Lower,S1,TRLA,20,,
2022,7,19,7_58,8_44,1,Banana,S2_main,TRLA,30,,
2022,7,17,11_10,12_44,1,Quarry,Q3_seep,TRLA,20,,
2022,7,17,11_10,12_44,1,Quarry,Q2_main,TRLA,20,,
2022,7,16,12_29,12_56,1,Bertha,seep,TRLA,3,bindweed there but closed,
2022,7,14,8_09,10_17,1,Quarry,Q2_main,TRLA,30,,
2022,7,14,8_09,10_17,1,Quarry,Q3_main,TRLA,20,,
2022,7,18,10_36,11_10,1,Vineyard,,TRLA,10,,
2022,7,18,11_44,12_17,1,Bertha,seep,TRLA,6,,
2022,7,13,11_47,12_19,1,Bertha,,TRLA,1,,
2022,7,13,8_31,9_13,2,Bertha,S2,TRLA,10,,
2022,7,13,9_25,10_06,1,Lower_Banana,S1,TRLA,20,,
2022,7,11,10_08,10_36,1,Quarry,Q2_main,TRLA,10,,
2022,7,11,10_47,11_26,1,Quarry,Q3_main,TRLA,10,,
2022,7,12,10_35,11_26,1,Vineyard,,TRLA,8,,
2022,7,15,8_42,,1,Vineyard,,TRLA,10,,
2022,7,15,,,1,Bertha,,TRLA,2,,
2022,7,16,8_55,9_41,1,Lower_Banana,S1,TRLA,6,,
2022,7,16,10_13,10_51,1,Banana,S2,TRLA,8,,
2022,7,7,10_38,11_21,1,Quarry,Q3S3,TRLA,10,,
2022,7,7,12_48,1_42,1,Vineyard,S1,TRLA,10,,
2022,7,8,9_28,10_14,1,Lower_Banana,S1,TRLA,20,,
2022,7,8,10_53,11_40,1,Banana,S2,TRLA,20,,
2022,7,7,10_04,10_32,1,Quarry,Q2S2,TRLA,20,,
2022,7,6,9_10,10_10,1,Banana,S2,TRLA,30,,
2022,7,6,10_22,11_21,1,Lower_Banana,S1,TRLA,20,,
2022,7,31,12_20,1_00,1,Vineyard,,TRLA,30,,
2022,7,29,7_44,8_05,1,Banana,S2,TRLA,30,yampah dried,
2022,7,29,8_46,9_18,1,Vineyard,,TRLA,40,,
2022,7,29,10_16,10_44,1,Bertha,,TRLA,10,,
2022,7,30,12_59,1_23,1,Banana,S2,TRLA,50,,
2022,7,31,8_32,9_00,1,Quarry,Q2S2,TRLA,100,,
2022,7,31,9_02,9_47,1,Quarry,Q3S3,TRLA,50,,
2022,7,20,11_33,12_10,1,Quarry,Q2S2,TRLA,20,,
2022,7,20,12_19,12_56,1,Quarry,Q3S3,TRLA,30,,
2022,7,22,10_34,11_23,1,Vineyard,,TRLA,40,,
2022,7,23,8_04,8_47,1,Lower_Banana,S1,TRLA,10,,
2022,7,23,9_14,9_32,1,Banana,S2,TRLA,4,,
2022,7,24,8_31,9_12,1,Quarry,Q2S2,TRLA,30,,
2022,7,24,9_14,9_37,1,Quarry,Q3S3,TRLA,20,,
2022,7,25,7_56,8_35,1,Vineyard,,TRLA,50,,
2022,7,25,10_11,10_42,1,Aikawa,,TRLA,6,,
2022,7,26,9_04,9_28,1,Banana,S2,TRLA,6,,
2022,7,26,9_39,10_09,1,Lower_Banana,S1,TRLA,10,,
2022,7,26,12_32,12_59,1,Bertha,,TRLA,4,,
2022,7,27,9_59,10_25,1,Quarry,Q2S2,TRLA,100,,
2022,7,27,10_33,10_58,1,Quarry,Q3S3,TRLA,20,,
2022,7,28,8_02,8_35,1,Lower_Banana,S1,TRLA,3,,
2022,7,28,9_33,9_56,1,Banana,S2,TRLA,30,,
2022,7,28,10_37,11_23,1,Vineyard,,TRLA,40,,
2022,7,4,3_31,3_59,1,Quarry,QS3,TRLA ,12,turpentine in summe,
2022,7,13,11_47,12_19,1,Bertha,woollypod,VIVI,1,,
2022,7,12,8_44,9_05,1,Bertha,woollypod,VIVI,2,,
2022,7,7,12_48,1_42,1,Vineyard,S1,VIVI,1,,
2022,7,7,2_51,,1,Bertha,woollypod,VIVI,1,,
2022,7,13,1_11,1_45,1,Aikawa,,white star ,80,,
2022,7,26,9_39,10_09,1,Lower_Banana,S1,white_fluff,50,,
2022,7,28,8_02,8_35,1,Lower_Banana,S1,white_fluff,20,,
2022,7,18,8_06,8_51,1,Aikawa,S_main,white_star,20,,
2022,7,8,8_09,8_52,1,Aikawa,A1,white_star,100,,
2022,7,6,12_21,12_53,1,Aikawa,A1,white_star,200,,
2022,7,30,1_33,1_55,1,Lower_Banana,S1,white_star,10,,
2022,7,21,9_14,9_56,1,Aikawa,,white_star,30,,
2022,7,22,11_59,12_31,1,Aikawa,,white_star,2,,
2022,7,25,10_11,10_42,1,Aikawa,,white_star,10,,
2022,7,7,10_38,11_21,1,Quarry,Q3S3,wooly sunflower,1,,
2022,7,18,8_06,8_51,1,Aikawa,S_main,wooly_sun,20,,
2022,7,12,10_35,11_26,1,Vineyard,,wooly/packeria,5,,
2022,7,7,12_48,1_42,1,Vineyard,S1,wooly/packeria,2,,
2022,7,7,1_52,2_32,1,Pond,,wooly/packeria,10,,
2022,7,8,8_09,8_52,1,Aikawa,A1,wooly/packeria,90,,
2022,7,6,12_21,12_53,1,Aikawa,A1,wooly/packeria,80,,
2022,7,4,3_31,3_59,2,Quarry,QS3_upper,yampah,1,,
2022,7,5,3_32,4_09,1,Pond,S1,Yampah,10,,
2022,7,19,9_59,11_14,1,Banana_Pond,,yampah,20,,
2022,7,19,9_59,11_14,1,Banana_Pond,extra_patch,yampah,3,,
2022,7,19,7_58,8_44,1,Banana,S1,yampah,2,,
2022,7,19,7_58,8_44,1,Banana,S2_main,yampah,2,,
2022,7,18,9_57,10_11,1,Pond,S1,yampah,10,,
2022,7,17,11_10,12_44,1,Quarry,Q3_seep,yampah,1,,
2022,7,16,12_29,12_56,1,Bertha,seep,yampah,30,,
2022,7,16,11_11,11_47,1,Banana_Pond,,yampah,80,,
2022,7,16,11_51,11_54,1,Banana_Pond,extra_patch,yampah,8,,
2022,7,14,8_09,10_17,1,Quarry,Q3_main,yampah,1,,
2022,7,18,11_44,12_17,1,Bertha,seep,yampah,30,,
2022,7,13,11_47,12_19,1,Bertha,,yampah,20,,
2022,7,13,8_31,9_13,2,Bertha,S2,yampah,5,,
2022,7,13,10_25,11_11,1,Banana_Pond,,yampah,20,,
2022,7,11,10_47,11_26,1,Quarry,Q3_main,yampah,1,most yampah dried out ,
2022,7,15,10_11,10_56,1,Pond,,yampah,6,,
2022,7,15,,,1,Bertha,,yampah,40,,
2022,7,16,8_55,9_41,1,Lower_Banana,S1,yampah,2,,
2022,7,16,10_13,10_51,1,Banana,S2,yampah,10,,
2022,7,7,10_38,11_21,1,Quarry,Q3S3,yampah,20,,
2022,7,7,1_52,2_32,1,Pond,,yampah,6,,
2022,7,8,8_09,8_52,1,Aikawa,A1,yampah,4,,
2022,7,8,9_28,10_14,1,Lower_Banana,S1,yampah,1,,
2022,7,8,10_53,11_40,1,Banana,S2,yampah,20,,
2022,7,6,12_21,12_53,1,Aikawa,A1,yampah,10,,
2022,7,6,9_10,10_10,1,Banana,S1,yampah,20,,
2022,7,6,9_10,10_10,1,Banana,S2,yampah,50,,
2022,7,6,10_22,11_21,1,Lower_Banana,S1,yampah,6,,
2022,7,31,12_20,1_00,1,Vineyard,,yampah,1,,
2022,7,31,11_40,12_11,1,Pond,,yampah,1,,
2022,7,21,9_14,9_56,1,Aikawa,,yampah,2,,
2022,7,21,10_20,11_5,1,Pond,,yampah,8,,
2022,7,21,1_44,2_19,1,Banana_Pond,extra,yampah,6,,
2022,7,21,1_44,2_19,1,Banana_Pond,,yampah,10,,
2022,7,22,9_40,10_18,1,Bertha,,yampah,10,,
2022,7,23,9_14,9_32,1,Banana,S2,yampah,2,,
2022,7,23,9_38,10_45,1,Banana_Pond,,yampah,4,,
2022,7,23,9_38,10_45,1,Banana_Pond,extra,yampah,1,,
2022,7,23,11_25,12_00,1,Bertha,,yampah,4,,
2022,7,24,11_44,12_19,1,Quarry,,yampah,10,,
2022,7,25,8_43,9_18,1,Pond,,yampah,2,,
2022,7,26,8_15,8_46,1,Banana_Pond,extra,yampah,1,,
2022,7,26,11_52,12_27,1,Pond,,yampah,6,,
2022,7,26,12_32,12_59,1,Bertha,,yampah,10,,
2022,7,28,8_43,9_24,1,Banana_Pond,extra,yampah,1,,
2022,7,7,1_52,2_32,1,Pond,,yarrow,2,,
2022,7,8,8_09,8_52,1,Aikawa,A1,yarrow,8,,
2022,7,7,9_08,9_50,1,Quarry,Q4Y4,yellow_chicory,2,,
2022,7,31,7_52,8_29,1,Quarry,Q1Y1,yellow_chicory,3,,
2022,7,6,1_10,1_36,1,Bertha,,Yellow_lotus,30,,
2022,7,16,12_29,12_56,1,Bertha,seep,yellow_lotus,1,,
2022,7,16,12_29,12_56,1,Bertha,Lulu/woolly,yellow_lotus,100,,
2022,7,18,12_22,12_34,2,Bertha,woollypod,yellow_lotus,100,,
2022,7,13,11_47,12_19,1,Bertha,woollypod,yellow_lotus,2,,
2022,7,12,8_44,9_05,1,Bertha,woollypod,yellow_lotus,50,,
2022,7,15,,,1,Bertha,,yellow_lotus,2,,
2022,7,15,,,2,Bertha,woollypod,yellow_lotus,50,,
2022,7,7,2_51,,1,Bertha,woollypod,yellow_lotus,50,,
2022,7,29,10_16,10_44,1,Bertha,,yellow_lotus,6,,
2022,7,23,11_25,12_00,1,Bertha,,yellow_lotus,2,,
2022,7,4,2_31,2_46,2,Quarry,QS1,ZETR,30,,
2022,7,4,2_46,2_54,3,Quarry,QS1_upper,ZETR,10,,
2022,7,4,3_07,3_24,2,Quarry,QS2,ZETR,150,,
2022,7,4,3_31,3_59,1,Quarry,QS3,ZETR,30,,
2022,7,5,4_18,4_49,1,Vineyard,,ZETR,40,,
2022,7,19,9_10,9_40,1,Banana_Lower,S1,ZETR,20,,
2022,7,19,7_58,8_44,1,Banana,S2_main,ZETR,6,,
2022,7,18,8_06,8_51,1,Aikawa,S_main,ZETR,3,,
2022,7,17,11_10,12_44,1,Quarry,Q2_main,ZETR,20,,
2022,7,14,10_25,12_27,1,Quarry,Q6S6,ZETR,1,,
2022,7,14,8_09,10_17,1,Quarry,Q2_main,ZETR,50,,
2022,7,14,8_09,10_17,1,Quarry,Q3_main,ZETR,20,,
2022,7,18,10_36,11_10,1,Vineyard,,ZETR,30,,
2022,7,13,8_31,9_13,2,Bertha,S2,ZETR,2,,
2022,7,13,9_25,10_06,1,Lower_Banana,S1,ZETR,6,,
2022,7,13,1_11,1_45,1,Aikawa,,ZETR,6,,
2022,7,11,8_22,9_09,1,Quarry,Q4S4,ZETR,4,,
2022,7,11,9_26,10_04,1,Quarry,Q1S1,ZETR,10,,
2022,7,11,10_08,10_36,1,Quarry,Q2_main,ZETR,40,,
2022,7,11,10_47,11_26,1,Quarry,Q3_main,ZETR,20,,
2022,7,12,10_35,11_26,1,Vineyard,,ZETR,20,,
2022,7,15,8_42,,1,Vineyard,,ZETR,4,,
2022,7,16,8_55,9_41,1,Lower_Banana,S1,ZETR,4,,
2022,7,16,10_13,10_51,1,Banana,S2,ZETR,2,,
2022,7,7,10_38,11_21,1,Quarry,Q3S3,ZETR,500,,
2022,7,7,12_48,1_42,1,Vineyard,S1,ZETR,100,,
2022,7,8,9_28,10_14,1,Lower_Banana,S1,ZETR,10,,
2022,7,8,10_53,11_40,1,Banana,S2,ZETR,100,,
2022,7,6,12_21,12_53,1,Aikawa,A1,ZETR,10,,
2022,7,7,8_09,8_59,1,Quarry,Q1S1,ZETR,20,,
2022,7,7,9_08,9_50,1,Quarry,Q4S4,ZETR,2,,
2022,7,7,10_04,10_32,1,Quarry,Q2S2,ZETR,1000,,
2022,7,6,9_10,10_10,1,Banana,S2,ZETR,100,,
2022,7,6,10_22,11_21,1,Lower_Banana,S1,ZETR,20,,
2022,7,31,12_20,1_00,1,Vineyard,,ZETR,4,,
2022,7,29,8_46,9_18,1,Vineyard,,ZETR,3,,
2022,7,31,8_32,9_00,1,Quarry,Q2S2,ZETR,40,drying out ,
2022,7,20,11_33,12_10,1,Quarry,Q2S2,ZETR,10,,
2022,7,20,12_19,12_56,1,Quarry,Q3S3,ZETR,5,,
2022,7,21,9_14,9_56,1,Aikawa,,ZETR,2,,
2022,7,22,10_34,11_23,1,Vineyard,,ZETR,4,,
2022,7,22,11_59,12_31,1,Aikawa,,ZETR,6,,
2022,7,23,8_04,8_47,1,Lower_Banana,S1,ZETR,10,,
2022,7,23,9_14,9_32,1,Banana,S2,ZETR,2,some flowers drying out,
2022,7,24,8_31,9_12,1,Quarry,Q2S2,ZETR,5,,
2022,7,24,9_14,9_37,1,Quarry,Q3S3,ZETR,4,,
2022,7,25,7_56,8_35,1,Vineyard,,ZETR,4,,
2022,7,26,9_39,10_09,1,Lower_Banana,S1,ZETR,8,,
2022,7,26,12_32,12_59,1,Bertha,,ZETR,1,,
2022,7,27,9_59,10_25,1,Quarry,Q2S2,ZETR,20,,
2022,7,28,8_02,8_35,1,Lower_Banana,S1,ZETR,6,,
2022,7,28,10_37,11_23,1,Vineyard,,ZETR,2,mostly dry,
