Year,Month,Day,Tranesect,Site,Patch_ID,PLANT,Floral_Abundance,Notes,,,,,,,,
2023,4,27,1,Upper_Grid_2,TRFU4,TRFU,4,,,,,,,,,
2023,4,27,1,Upper_Grid_2,,EUSP,10,,,,,,,,,
2023,4,27,1,Upper_Grid_2,,ACWR,20,,,,,,,,,
2023,4,27,1,Upper_Grid_2,,TRGR,2,,,,,,,,,
2023,4,27,1,Upper_Grid_2,VV3,VIVI,200,1000s total,,,,,,,,
2023,4,27,2,Upper_Grid_2,,ACWR,30,,,,,,,,,
2023,4,27,2,Upper_Grid_2,,TRFU,6,,,,,,,,,
2023,4,27,2,Upper_Grid_2,,DICA,4,mostly seeding,,,,,,,,
2023,4,27,2,Upper_Grid_2,VV2,VIVI,1000s,,,,,,,,,
2023,4,27,2,Upper_Grid_2,,DEHE,6,,,,,,,,,
2023,4,27,2,Upper_Grid_2,,LUMI,4,,,,,,,,,
2023,4,27,2,Upper_Grid_2,,TRLA,2,,,,,,,,,
2023,4,27,2,Upper_Grid_2,,LUSU,2,,,,,,,,,
2023,4,27,3,Upper_Grid_2,VV2,VIVI,1000s,,,,,,,,,
2023,4,27,3,Upper_Grid_2,,AMME,10,,,,,,,,,
2023,4,27,3,Upper_Grid_2,,LUSU,2,,,,,,,,,
2023,4,27,3,Upper_Grid_2,,ACWR,40,,,,,,,,,
2023,4,27,3,Upper_Grid_2,,LUMI,1,,,,,,,,,
2023,4,27,3,Upper_Grid_2,,DICA,1,,,,,,,,,
2023,4,27,4,Upper_Grid_2,VV1,VIVI,500,1000 total,,,,,,,,
2023,4,27,4,Upper_Grid_2,,AMME,4,,,,,,,,,
2023,4,27,4,Upper_Grid_2,,TRHI,10,,,,,,,,,
2023,4,27,4,Upper_Grid_2,,LACA,30,,,,,,,,,
2023,4,27,4,Upper_Grid_2,,LUSU,5,,,,,,,,,
2023,4,27,4,Upper_Grid_2,,ACWR,60,,,,,,,,,
2023,4,27,4,Upper_Grid_2,VV4,VIVI,200,400 total,,,,,,,,
2023,4,27,5,Upper_Grid_2,,ACWR,150,,,,,,,,,
2023,4,27,5,Upper_Grid_2,LUSU1,LUSU,15,,,,,,,,,
2023,4,27,5,Upper_Grid_2,,VIVI,10,,,,,,,,,
2023,4,27,5,Upper_Grid_2,TRFU2,TRFU,5,,,,,,,,,
2023,4,27,5,Upper_Grid_2,,DICA,10,mostly dried out,,,,,,,,
2023,4,27,1,Upper_Grid_1,,GITR,50,,,,,,,,,
2023,4,27,1,Upper_Grid_1,VV1,VIVI,100,total,,,,,,,,
2023,4,27,1,Upper_Grid_1,,DEVA,2,,,,,,,,,
2023,4,27,1,Upper_Grid_1,,PLER,50,,,,,,,,,
2023,4,27,1,Upper_Grid_1,,DICA,20,mostly seeding,,,,,,,,
2023,4,27,1,Upper_Grid_1,,AMME,10,,,,,,,,,
2023,4,27,1,Upper_Grid_1,,SEVU,10,,,,,,,,,
2023,4,27,1,Upper_Grid_1,,occidentalis_mustard,2,,,,,,,,,
2023,4,27,1,Upper_Grid_1,,LUNA,1,mostly seeding,,,,,,,,
2023,4,27,1,Upper_Grid_1,individual,VIVI,50,,,,,,,,,
2023,4,27,1,Upper_Grid_1,VV4,VIVI,100,,,,,,,,,
2023,4,27,1,Upper_Grid_1,,PLNO,1,,,,,,,,,
2023,4,27,2,Upper_Grid_1,VV9,VIVI,100,,,,,,,,,
2023,4,27,2,Upper_Grid_1,,PLER,100,,,,,,,,,
2023,4,27,2,Upper_Grid_1,,DICA,10,,,,,,,,,
2023,4,27,2,Upper_Grid_1,,ACWR,1,,,,,,,,,
2023,4,27,2,Upper_Grid_1,,SEVU,6,,,,,,,,,
2023,4,27,2,Upper_Grid_1,,PHTA,2,0 m from vetch,,,,,,,,
2023,4,27,2,Upper_Grid_1,,LACA,10,faded,,,,,,,,
2023,4,27,2,Upper_Grid_1,,AMME,5,,,,,,,,,
2023,4,27,2,Upper_Grid_1,VV10,VIVI,80,,,,,,,,,
2023,4,27,2,Upper_Grid_1,,MICA,80,,,,,,,,,
2023,4,27,2,Upper_Grid_1,,GITR,50,,,,,,,,,
2023,4,27,2,Upper_Grid_1,,white_lomatium,2,,,,,,,,,
2023,4,27,2,Upper_Grid_1,,DEVA,10,,,,,,,,,
2023,4,27,2,Upper_Grid_1,,butteregg,1,,,,,,,,,
2023,4,27,2,Upper_Grid_1,by road,VIVI,50,,,,,,,,,
2023,4,27,3,Upper_Grid_1,by road,VIVI,50,500 total,,,,,,,,
2023,4,27,3,Upper_Grid_1,,DEVA,80,,,,,,,,,
2023,4,27,3,Upper_Grid_1,,PLER,100,,,,,,,,,
2023,4,27,3,Upper_Grid_1,,PLNO,3,,,,,,,,,
2023,4,27,3,Upper_Grid_1,,MICA,200,,,,,,,,,
2023,4,27,3,Upper_Grid_1,,DICA,10,,,,,,,,,
2023,4,27,3,Upper_Grid_1,,occidentalis_mustard,2,,,,,,,,,
2023,4,27,3,Upper_Grid_1,,RACA,50,,,,,,,,,
2023,4,27,3,Upper_Grid_1,,SIBE,10,,,,,,,,,
2023,4,27,3,Upper_Grid_1,,LACA,300,fading,,,,,,,,
2023,4,27,3,Upper_Grid_1,,bitteroot,10,,,,,,,,,
2023,4,27,3,Upper_Grid_1,,GITR,30,,,,,,,,,
2023,5,7,1,Goatgrass,,LACA,400,,,,,,,,,
2023,5,7,1,Goatgrass,,AGHE,30,,,,,,,,,
2023,5,7,1,Goatgrass,,ANFI,100,,,,,,,,,
2023,5,7,1,Goatgrass,,DEVA,100,,,,,,,,,
2023,5,7,1,Goatgrass,,MIDO,10,,,,,,,,,
2023,5,7,1,Goatgrass,,TRAL,10,,,,,,,,,
2023,5,7,1,Goatgrass,,PLER,50,,,,,,,,,
2023,5,7,1,Goatgrass,,MICA,500,,,,,,,,,
2023,5,7,1,Goatgrass,,AMME,20,,,,,,,,,
2023,5,7,1,Goatgrass,,GITR,100,,,,,,,,,
2023,5,7,1,Goatgrass,VV3,VIVI,500,1000s total,,,,,,,,
2023,5,7,1,Goatgrass,,ACMO,2,,,,,,,,,
2023,5,7,1,Goatgrass,,LOHO,2,,,,,,,,,
2023,5,7,1,Goatgrass,,CAME,2,,,,,,,,,
2023,5,7,1,Goatgrass,,TRHI,1,,,,,,,,,
2023,5,7,1,Goatgrass,,ACWR,1,,,,,,,,,
2023,5,7,1,Goatgrass,,SOAS,5,,,,,,,,,
2023,5,7,1,Goatgrass,,RILE,10,,,,,,,,,
2023,5,7,2,Goatgrass,,LACA,200,,,,,,,,,
2023,5,7,2,Goatgrass,,AGHE,100,,,,,,,,,
2023,5,7,2,Goatgrass,,DEVA,2,,,,,,,,,
2023,5,7,2,Goatgrass,,MIDO,20,,,,,,,,,
2023,5,7,2,Goatgrass,,PLER,50,,,,,,,,,
2023,5,7,2,Goatgrass,,MICA,200,,,,,,,,,
2023,5,7,2,Goatgrass,VV3,VIVI,60,,,,,,,,,
2023,5,7,2,Goatgrass,VV2,VIVI,20,100 total,,,,,,,,
2023,5,7,2,Goatgrass,,ACMO,200,,,,,,,,,
2023,5,7,2,Goatgrass,,LOHO,4,,,,,,,,,
2023,5,7,2,Goatgrass,,VISA,1,,,,,,,,,
2023,5,7,2,Goatgrass,,DICA,1,,,,,,,,,
2023,5,7,2,Goatgrass,,butteregg,4,,,,,,,,,
2023,5,7,2,Goatgrass,,valley_tassel,1,,,,,,,,,
2023,5,7,2,Goatgrass,,TRGR,1,,,,,,,,,
2023,5,7,2,Goatgrass,,RACA,10,,,,,,,,,
2023,5,7,3,Goatgrass,,LACA,200,,,,,,,,,
2023,5,7,3,Goatgrass,,AGHE,100,,,,,,,,,
2023,5,7,3,Goatgrass,,DEVA,1,,,,,,,,,
2023,5,7,3,Goatgrass,,MIDO,10,,,,,,,,,
2023,5,7,3,Goatgrass,,PLER,100,,,,,,,,,
2023,5,7,3,Goatgrass,,MICA,100,,,,,,,,,
2023,5,7,3,Goatgrass,,GITR,50,,,,,,,,,
2023,5,7,3,Goatgrass,VV2,VIVI,20,,,,,,,,,
2023,5,7,3,Goatgrass,VV3,VIVI,200,,,,,,,,,
2023,5,7,3,Goatgrass,,ACMO,100,,,,,,,,,
2023,5,7,3,Goatgrass,,LOHO,20,,,,,,,,,
2023,5,7,3,Goatgrass,,SOAS,2,,,,,,,,,
2023,5,7,3,Goatgrass,,RILE,1,,,,,,,,,
2023,5,7,3,Goatgrass,,VISA,1,,,,,,,,,
2023,5,7,3,Goatgrass,,DICA,2,,,,,,,,,
2023,5,7,3,Goatgrass,,butteregg,2,,,,,,,,,
2023,5,7,3,Goatgrass,,SIBE,2,,,,,,,,,
2023,5,7,3,Goatgrass,,TRFU,1,,,,,,,,,
2023,5,7,3,Goatgrass,,EUSP,1,,,,,,,,,
2023,5,7,3,Goatgrass,,ERCI,10,,,,,,,,,
2023,5,7,4,Goatgrass,,LACA,200,,,,,,,,,
2023,5,7,4,Goatgrass,,AGHE,50,,,,,,,,,
2023,5,7,4,Goatgrass,,DEVA,30,,,,,,,,,
2023,5,7,4,Goatgrass,,PLER,1000,,,,,,,,,
2023,5,7,4,Goatgrass,,MICA,1000,,,,,,,,,
2023,5,7,4,Goatgrass,,AMME,50,,,,,,,,,
2023,5,7,4,Goatgrass,VV2,VIVI,100,,,,,,,,,
2023,5,7,4,Goatgrass,VV4,VIVI,200,,,,,,,,,
2023,5,7,4,Goatgrass,,LOHO,10,,,,,,,,,
2023,5,7,4,Goatgrass,,RILE,5,,,,,,,,,
2023,5,7,4,Goatgrass,,VISA,6,,,,,,,,,
2023,5,7,4,Goatgrass,,DICA,1,,,,,,,,,
2023,5,7,4,Goatgrass,,SIBE,3,,,,,,,,,
2023,5,7,4,Goatgrass,,EUSP,30,,,,,,,,,
2023,5,7,4,Goatgrass,,ERCI,2,,,,,,,,,
2023,5,7,4,Goatgrass,,yellow_lomatium,6,,,,,,,,,
2023,5,7,5,Goatgrass,,LACA,1000,,,,,,,,,
2023,5,7,5,Goatgrass,,AGHE,20,,,,,,,,,
2023,5,7,5,Goatgrass,,DEVA,10,,,,,,,,,
2023,5,7,5,Goatgrass,,MIDO,2,,,,,,,,,
2023,5,7,5,Goatgrass,,MICA,500,,,,,,,,,
2023,5,7,5,Goatgrass,VV1,VIVI,10,,,,,,,,,
2023,5,7,5,Goatgrass,,ACMO,10,,,,,,,,,
2023,5,7,5,Goatgrass,,butteregg,2,,,,,,,,,
2023,5,7,5,Goatgrass,,TRFU,2,,,,,,,,,
2023,5,7,5,Goatgrass,,LAMI,2,,,,,,,,,
2023,5,7,1,Owl_Seep,VV3,VIVI,500,1000s total,,,,,,,,
2023,5,7,1,Owl_Seep,,DICA,4,,,,,,,,,
2023,5,7,1,Owl_Seep,PHTA1,PHTA,100,total,,,,,,,,
2023,5,7,1,Owl_Seep,,CAEX,30,,,,,,,,,
2023,5,7,1,Owl_Seep,,ERGU,50,,,,,,,,,
2023,5,7,1,Owl_Seep,,occidentalis_mustard,2,,,,,,,,,
2023,5,7,1,Owl_Seep,,ESCA,60,,,,,,,,,
2023,5,7,1,Owl_Seep,,MEPO,10,,,,,,,,,
2023,5,7,1,Owl_Seep,,hairypink?,40,,,,,,,,,
2023,5,7,1,Owl_Seep,,mustard,60,,,,,,,,,
2023,5,7,1,Owl_Seep,VV1,VIVI,800,1000s total,,,,,,,,
2023,5,7,1,Owl_Seep,VV2,VIVI,100,300 total,,,,,,,,
2023,5,7,1,Owl_Seep,PH3,PHTA,10,,,,,,,,,
2023,5,7,2,Owl_Seep,PH4,PHTA,2,mostlyd ried,,,,,,,,
2023,5,7,2,Owl_Seep,VV3,VIVI,30,,,,,,,,,
2023,5,7,2,Owl_Seep,,CAEX,30,,,,,,,,,
2023,5,7,2,Owl_Seep,,ERGU,100,,,,,,,,,
2023,5,7,2,Owl_Seep,,ESCA,100,,,,,,,,,
2023,5,7,2,Owl_Seep,,MEPO,10,,,,,,,,,
2023,5,7,2,Owl_Seep,,mustard,10,,,,,,,,,
2023,5,7,2,Owl_Seep,VV1,VIVI,500,,,,,,,,,
2023,5,7,2,Owl_Seep,VV2,VIVI,200,total 300,,,,,,,,
2023,5,7,2,Owl_Seep,,CRHI,100,,,,,,,,,
2023,5,7,2,Owl_Seep,,CALU,4,yellow mariposa,,,,,,,,
2023,5,7,2,Owl_Seep,PH2,PHTA,50,100 total,,,,,,,,
2023,5,7,2,Owl_Seep,,SEVU,4,,,,,,,,,
2023,5,7,3,Owl_Seep,VV4,VIVI,1000,,,,,,,,,
2023,5,7,3,Owl_Seep,,ERGU,80,,,,,,,,,
2023,5,7,3,Owl_Seep,,occidentalis_mustard,2,,,,,,,,,
2023,5,7,3,Owl_Seep,,ESCA,100,,,,,,,,,
2023,5,7,3,Owl_Seep,,MEPO,4,,,,,,,,,
2023,5,7,3,Owl_Seep,,hairypink?,30,,,,,,,,,
2023,5,7,3,Owl_Seep,,mustard,40,,,,,,,,,
2023,5,7,3,Owl_Seep,PH2,PHTA,100,,,,,,,,,
2023,5,7,3,Owl_Seep,,TRHI,1,,,,,,,,,
2023,5,7,4,Owl_Seep,VV4,VIVI,300,,,,,,,,,
2023,5,7,4,Owl_Seep,PH1,PHTA,100,,,,,,,,,
2023,5,7,4,Owl_Seep,,CAEX,10,,,,,,,,,
2023,5,7,4,Owl_Seep,,ERGU,200,,,,,,,,,
2023,5,7,4,Owl_Seep,,occidentalis_mustard,4,,,,,,,,,
2023,5,7,4,Owl_Seep,,ESCA,20,,,,,,,,,
2023,5,7,4,Owl_Seep,,MEPO,10,,,,,,,,,
2023,5,7,4,Owl_Seep,VV5,VIVI,30,,,,,,,,,
2023,5,7,4,Owl_Seep,,TRHI,6,,,,,,,,,
2023,5,7,4,Owl_Seep,,it_thistle,1,,,,,,,,,
2023,5,7,5,Owl_Seep,,DICA,1,,,,,,,,,
2023,5,7,5,Owl_Seep,PH8,PHTA,10,,,,,,,,,
2023,5,7,5,Owl_Seep,,CAEX,10,,,,,,,,,
2023,5,7,5,Owl_Seep,,ERGU,60,,,,,,,,,
2023,5,7,5,Owl_Seep,,occidentalis_mustard,10,,,,,,,,,
2023,5,7,5,Owl_Seep,,MEPO,20,,,,,,,,,
2023,5,7,5,Owl_Seep,VV5,VIVI,500,total 800,,,,,,,,
2023,5,7,5,Owl_Seep,PH9,PHTA,100,,,,,,,,,
2023,5,7,5,Owl_Seep,PH10,PHTA,50,,,,,,,,,
2023,5,7,5,Owl_Seep,PH11,PHTA,80,,,,,,,,,
2023,5,7,5,Owl_Seep,PH12,PHTA,50,,,,,,,,,
2023,5,7,5,Owl_Seep,,CRHI,300,,,,,,,,,
2023,5,7,5,Owl_Seep,,CALU,1,,,,,,,,,
2023,5,7,5,Owl_Seep,,TRHI,1,,,,,,,,,
2023,5,7,5,Owl_Seep,,it_thistle,1,,,,,,,,,
2023,5,7,1,Quarry_2,,VIVI,100,,,,,,,,,
2023,5,7,1,Quarry_2,,ESCA,70,,,,,,,,,
2023,5,7,1,Quarry_2,,TRFU,2,,,,,,,,,
2023,5,7,1,Quarry_2,,AGHE,2,,,,,,,,,
2023,5,7,1,Quarry_2,,LACA,50,,,,,,,,,
2023,5,7,1,Quarry_2,,lacy_orange,50,,,,,,,,,
2023,5,7,1,Quarry_2,,ACMO,1,,,,,,,,,
2023,5,7,1,Quarry_2,,DICA,4,,,,,,,,,
2023,5,7,1,Quarry_2,,LUSU,2,,,,,,,,,
2023,5,7,1,Quarry_2,,PLER,100,,,,,,,,,
2023,5,7,1,Quarry_2,,ERCI,1,,,,,,,,,
2023,5,7,1,Quarry_2,LUAL1,LUAL,70,,,,,,,,,
2023,5,7,2,Quarry_2,,ESCA,10,,,,,,,,,
2023,5,7,2,Quarry_2,,AGHE,6,,,,,,,,,
2023,5,7,2,Quarry_2,,LACA,100,,,,,,,,,
2023,5,7,2,Quarry_2,,lacy_orange,20,,,,,,,,,
2023,5,7,2,Quarry_2,,ACMO,10,,,,,,,,,
2023,5,7,2,Quarry_2,,DICA,2,,,,,,,,,
2023,5,7,2,Quarry_2,,PLER,100,,,,,,,,,
2023,5,7,2,Quarry_2,LUAL1,LUAL,50,,,,,,,,,
2023,5,7,2,Quarry_2,,AMME,20,,,,,,,,,
2023,5,7,2,Quarry_2,,TRHI,1,,,,,,,,,
2023,5,7,2,Quarry_2,,ACBR,2,,,,,,,,,
2023,5,7,2,Quarry_2,,MICA,200,,,,,,,,,
2023,5,7,2,Quarry_2,,LUNA,1,,,,,,,,,
2023,5,7,2,Quarry_2,,GITR,20,,,,,,,,,
2023,5,7,3,Quarry_2,,VIVI,6,,,,,,,,,
2023,5,7,3,Quarry_2,,AGHE,4,,,,,,,,,
2023,5,7,3,Quarry_2,,LACA,50,,,,,,,,,
2023,5,7,3,Quarry_2,,lacy_orange,2,,,,,,,,,
2023,5,7,3,Quarry_2,,PLER,20,,,,,,,,,
2023,5,7,3,Quarry_2,LUAL1,LUAL,60,,,,,,,,,
2023,5,7,3,Quarry_2,,MICA,30,,,,,,,,,
2023,5,7,3,Quarry_2,,GITR,10,,,,,,,,,
2023,5,7,3,Quarry_2,,CARU,1,,,,,,,,,
2023,5,7,3,Quarry_2,,TRLA,3,,,,,,,,,
2023,5,7,3,Quarry_2,,SIBE,20,,,,,,,,,
2023,5,7,3,Quarry_2,,ACWR,2,,,,,,,,,
2023,5,7,4,Quarry_2,,AGHE,2,,,,,,,,,
2023,5,7,4,Quarry_2,,LACA,30,,,,,,,,,
2023,5,7,4,Quarry_2,,lacy_orange,1,,,,,,,,,
2023,5,7,4,Quarry_2,,DICA,3,,,,,,,,,
2023,5,7,4,Quarry_2,LUAL1,LUAL,40,,,,,,,,,
2023,5,7,4,Quarry_2,,MICA,100,,,,,,,,,
2023,5,7,4,Quarry_2,,GITR,8,,,,,,,,,
2023,5,7,4,Quarry_2,,ACWR,60,,,,,,,,,
2023,5,7,4,Quarry_2,,ERGU,70,,,,,,,,,
2023,5,7,4,Quarry_2,,CRHI,100,,,,,,,,,
2023,5,7,5,Quarry_2,,AGHE,2,faded,,,,,,,,
2023,5,7,5,Quarry_2,,LACA,30,,,,,,,,,
2023,5,7,5,Quarry_2,,DICA,1,,,,,,,,,
2023,5,7,5,Quarry_2,,MICA,50,,,,,,,,,
2023,5,7,5,Quarry_2,,GITR,5,,,,,,,,,
2023,5,7,5,Quarry_2,,CARU,10,,,,,,,,,
2023,5,7,5,Quarry_2,,TRLA,1,,,,,,,,,
2023,5,7,5,Quarry_2,,SIBE,20,,,,,,,,,
2023,5,7,5,Quarry_2,,ERGU,200,,,,,,,,,
2023,5,7,5,Quarry_2,,CRHI,1000,,,,,,,,,
2023,5,10,5,Lower_Grid_1,VV2,VIVI,1000s,,,,,,,,,
2023,5,10,5,Lower_Grid_1,,TRLA,80,,,,,,,,,
2023,5,10,5,Lower_Grid_1,,LUMI,30,,,,,,,,,
2023,5,10,5,Lower_Grid_1,,RACA,10,,,,,,,,,
2023,5,10,1,Owl_Seep,,ERGU,100,,,,,,,,,
2023,5,10,1,Owl_Seep,,CAEX,30,,,,,,,,,
2023,5,10,1,Owl_Seep,,CRHI,50,,,,,,,,,
2023,5,10,1,Owl_Seep,VV3,VIVI,500,total 1000,,,,,,,,
2023,5,10,1,Owl_Seep,,PHTA,200,,,,,,,,,
2023,5,10,1,Owl_Seep,,ESCA,100,,,,,,,,,
2023,5,10,1,Owl_Seep,,occidentalis_mustard,2,,,,,,,,,
2023,5,10,1,Owl_Seep,,MEIN,4,,,,,,,,,
2023,5,10,1,Owl_Seep,,Hairypink?,100,,,,,,,,,
2023,5,10,1,Owl_Seep,,CASU,2,,,,,,,,,
2023,5,10,1,Owl_Seep,,mustard,20,,,,,,,,,
2023,5,10,1,Owl_Seep,VV1,VIVI,20,300,,,,,,,,
2023,5,16,5,Quarry_2,,LACA,5,,,,,,,,,
2023,5,16,5,Quarry_2,,MICA,50,,,,,,,,,
2023,5,16,5,Quarry_2,,PLER,50,,,,,,,,,
2023,5,16,5,Quarry_2,,Sidalcea,20,,,,,,,,,
2023,5,16,5,Quarry_2,,ERCI,5,,,,,,,,,
2023,5,16,5,Quarry_2,,AGHE,200,,,,,,,,,
2023,5,16,5,Quarry_1,VV1,VIVI,500,,,,,,,,,
2023,5,16,5,Quarry_1,,ERCI,10,,,,,,,,,
2023,5,16,5,Quarry_1,,TRHI,20,,,,,,,,,
2023,5,16,5,Quarry_1,,LUSU,3,,,,,,,,,
2023,5,16,5,Quarry_1,,mustard,50,,,,,,,,,
2023,5,16,5,Quarry_1,,SEVU,30,,,,,,,,,
2023,5,16,5,Quarry_1,,ERGU,2,,,,,,,,,
2023,5,16,5,Quarry_1,,it_thistle,1,,,,,,,,,
2023,5,16,5,Quarry_1,VV_base,VIVI,200,,,,,,,,,
2023,5,16,5,Quarry_1,,MEIN,10,,,,,,,,,
2023,5,16,5,Quarry_1,,LAMI,1,,,,,,,,,
2023,5,16,4,Quarry_1,,TRHI,20,,,,,,,,,
2023,5,16,4,Quarry_1,,CRHI,10000,,,,,,,,,
2023,5,16,4,Quarry_1,,DEUL,10,,,,,,,,,
2023,5,16,4,Quarry_1,,LUMI,1,,,,,,,,,
2023,5,16,4,Quarry_1,,TOVE,2,,,,,,,,,
2023,5,16,4,Quarry_1,side_seep,ERGU,1000,,,,,,,,,
2023,5,16,4,Quarry_1,,CARU,70,,,,,,,,,
2023,5,16,4,Quarry_1,main seep base,ERGU,1000,,,,,,,,,
2023,5,16,4,Quarry_1,S1,ERGU,3000,,,,,,,,,
2023,5,16,4,Quarry_1,,ACBR,100,,,,,,,,,
2023,5,16,4,Quarry_1,VV2,VIVI,100,,,,,,,,,
2023,5,16,3,Quarry_1,,ANAR,10,,,,,,,,,
2023,5,16,3,Quarry_1,,ERLA,50,,,,,,,,,
2023,5,16,3,Quarry_1,seep,ERGU,10000,,,,,,,,,
2023,5,16,3,Quarry_1,,CRHI,1000,,,,,,,,,
2023,5,16,3,Quarry_1,,TOVE,10,,,,,,,,,
2023,5,16,3,Quarry_1,,CARU,400,,,,,,,,,
2023,5,16,3,Quarry_1,,ALAM,50,,,,,,,,,
2023,5,16,3,Quarry_1,,DEUL,10,,,,,,,,,
2023,5,16,3,Quarry_1,,CAAM,3,,,,,,,,,
2023,5,16,4,Quarry_1,main meadow,ERGU,3000,,,,,,,,,
2023,5,16,4,Quarry_1,,TOVE,20,,,,,,,,,
2023,5,16,4,Quarry_1,,CARU,1000,,,,,,,,,
2023,5,16,4,Quarry_1,,ANAR,2,,,,,,,,,
2023,5,16,4,Quarry_1,,DEUL,10,,,,,,,,,
2023,5,16,4,Quarry_1,,EUSP,500,,,,,,,,,
2023,5,16,4,Quarry_1,in seep,VIVI,3,,,,,,,,,
2023,5,16,4,Quarry_1,,TRFU,1,,,,,,,,,
2023,5,16,5,Quarry_1,upper,ERGU,200,,,,,,,,,
2023,5,16,5,Quarry_1,,TRHI,10,,,,,,,,,
2023,5,16,5,Quarry_1,,CARU,100,,,,,,,,,
2023,5,16,5,Quarry_1,,DEUL,1,,,,,,,,,
2023,5,16,5,Quarry_1,,EUSP,300,,,,,,,,,
2023,5,16,5,Quarry_1,,Sidalcea,6,,,,,,,,,
2023,5,16,5,Quarry_1,,LUMI,10,,,,,,,,,
2023,5,16,5,Quarry_1,upper,VIVI,6,,,,,,,,,
2023,5,16,1,Goatgrass,,Sidalcea,4,,,,,,,,,
2023,5,16,1,Goatgrass,,SIBE,2,,,,,,,,,
2023,5,16,1,Goatgrass,,DEVA,50,,,,,,,,,
2023,5,16,1,Goatgrass,,WYAN,10,,,,,,,,,
2023,5,16,1,Goatgrass,,AGHE,1,,,,,,,,,
2023,5,16,1,Goatgrass,,ACMO,10,,,,,,,,,
2023,5,16,1,Goatgrass,,GITR,6,,,,,,,,,
2023,5,16,1,Goatgrass,,ACWR,4,,,,,,,,,
2023,5,16,1,Goatgrass,,AMME,2,,,,,,,,,
2023,5,16,1,Goatgrass,,ACMI,4,,,,,,,,,
2023,5,16,1,Goatgrass,,TRHI,1,,,,,,,,,
2023,5,16,1,Goatgrass,VV3,VIVI,20,,,,,,,,,
2023,5,16,2,Goatgrass,,SIBE,30,,,,,,,,,
2023,5,16,2,Goatgrass,,PHIM,6,,,,,,,,,
2023,5,16,2,Goatgrass,VV3,VIVI,10,,,,,,,,,
2023,5,16,2,Goatgrass,,DEVA,10,,,,,,,,,
2023,5,16,2,Goatgrass,,LACA,10,,,,,,,,,
2023,5,16,2,Goatgrass,VV2,VIVI,60,,,,,,,,,
2023,5,16,2,Goatgrass,,LOHO,4,,,,,,,,,
2023,5,16,2,Goatgrass,,WYAN,10,,,,,,,,,
2023,5,16,2,Goatgrass,,ACMI,6,,,,,,,,,
2023,5,16,2,Goatgrass,,CLPU,2,,,,,,,,,
2023,5,16,2,Goatgrass,,RILE,1,,,,,,,,,
2023,5,16,2,Goatgrass,,PLER,20,,,,,,,,,
2023,5,16,2,Goatgrass,,CARU,10,,,,,,,,,
2023,5,16,2,Goatgrass,,LACA,30,,,,,,,,,
2023,5,16,3,Goatgrass,VV2,VIVI,60,,,,,,,,,
2023,5,16,3,Goatgrass,,WYAN,10,,,,,,,,,
2023,5,16,3,Goatgrass,,ACMO,500,,,,,,,,,
2023,5,16,3,Goatgrass,,MICA,100,,,,,,,,,
2023,5,16,3,Goatgrass,,SIBE,30,,,,,,,,,
2023,5,16,3,Goatgrass,,DEVA,10,,,,,,,,,
2023,5,16,3,Goatgrass,,Sidalcea,10,,,,,,,,,
2023,5,16,3,Goatgrass,,CLPU,4,,,,,,,,,
2023,5,16,3,Goatgrass,,URLI,3,,,,,,,,,
2023,5,16,3,Goatgrass,,EUSP,20,,,,,,,,,
2023,5,16,3,Goatgrass,VV3,VIVI,100,,,,,,,,,
2023,5,16,3,Goatgrass,,DICA,2,,,,,,,,,
2023,5,16,3,Goatgrass,,LOHO,10,,,,,,,,,
2023,5,17,4,Quarry_1,,DEUL,30,,,,,,,,,
2023,5,17,4,Quarry_1,,LAMI,30,,,,,,,,,
2023,5,17,4,Quarry_1,base,VIVI,20,,,,,,,,,
2023,5,17,4,Quarry_1,,ACWR,10,,,,,,,,,
2023,5,17,4,Quarry_1,side_seep,ERGU,1000,,,,,,,,,
2023,5,17,4,Quarry_1,,aster,1,,,,,,,,,
2023,5,17,4,Quarry_1,,ANFI,300,,,,,,,,,
2023,5,17,4,Quarry_1,S1,ERGU,5000,,,,,,,,,
2023,5,17,4,Quarry_1,,ACBR,10,,,,,,,,,
2023,5,17,4,Quarry_1,,ANAR,10,,,,,,,,,
2023,5,17,4,Quarry_1,,MEIN,1,,,,,,,,,
2023,5,17,4,Quarry_1,,LUMI,1,,,,,,,,,
2023,5,17,4,Quarry_1,,LEDI,1,,,,,,,,,
2023,5,17,4,Quarry_1,,TRHI,10,,,,,,,,,
2023,5,17,4,Quarry_1,,CARU,300,,,,,,,,,
2023,5,17,4,Quarry_1,,AGHE,10,,,,,,,,,
2023,5,17,4,Quarry_1,lower seep,ERGU,1000,,,,,,,,,
2023,5,17,4,Quarry_1,,CRHI,10000,,,,,,,,,
2023,5,17,1,Bertha,,LUMI,100,,,,,,,,,
2023,5,17,1,Bertha,,ANAR,10,,,,,,,,,
2023,5,17,1,Bertha,,ACMO,10,,,,,,,,,
2023,5,17,1,Bertha,,LACA,10,,,,,,,,,
2023,5,17,1,Bertha,,MEPO,5,,,,,,,,,
2023,5,17,1,Bertha,VV1,VIVI,200,,,,,,,,,
2023,5,17,1,Bertha,,TRFU,1,,,,,,,,,
2023,5,17,1,Bertha,,CARU,1,,,,,,,,,
2023,5,17,1,Bertha,,MEIN,10,,,,,,,,,
2023,5,17,1,Bertha,,ERGU,10,,,,,,,,,
2023,5,17,1,Bertha,,TRHI,100,,,,,,,,,
